Listing Id,Website,Name,Price,Price Type Tag,Bed,Bath,SQFT,PSF ($),Address,Google Map Link,Area Code,Nearby Stations,Furnishing,TOP,Floor Level,Currently Tenanted,Maintenance Fee,House features,Loan Amount,Upfront Cost,Interst Rate Applied,Monthly Mortgage (2%),Monthly Mortgage,Monthly Principal,Monthly Interest,Avg Rental,Rental Yield,Cashflow,Profitable
23435014,https://www.propertyguru.com.sg/listing/23435014,Gem Residences,850000,NEGOTIABLE,1,1,484,1756.2,3 Lorong 5 Toa Payoh 319459 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/3+Lorong+5+Toa+Payoh+319459+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,,2020,High Floor,"Until 14 Oct, 2021",,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Renovated / Water Heater,637500,212500,1.5 %,2356,2200,1423,777,2310.0,0.03,110.0,True
23481599,https://www.propertyguru.com.sg/listing/23481599,Waterfront Isle,850000,NEGOTIABLE,1,1,657,1293.76,738 Bedok Reservoir Road 479265 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/738+Bedok+Reservoir+Road+479265+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (210 m) to DT30 Bedok Reservoir MRT,Partially Furnished,2015,Low Floor,"Until 28 Apr, 2021",S$ 320.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Intercom / Water Heater,637500,212500,1.5 %,2356,2200,1423,777,2190.0,0.03,-10.0,False
23490215,https://www.propertyguru.com.sg/listing/23490215,The Hillier,850949,NEGOTIABLE,1,1,592,1437.41,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,,2016,High Floor,"Until 4 May, 2021",,Air-Conditioning / Balcony / High Floor,638211,212738,1.5 %,2359,2203,1424,778,2190.0,0.03,-13.0,False
22025889,https://www.propertyguru.com.sg/listing/22025889,The Hillier,855000,VIEW TO OFFER,1,1,592,1444.26,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Fully Furnished,2016,High Floor,No,S$ 296.00 /mo,Barbeque Area / Gymnasium room / Jacuzzi / Lap pool / Pavillion / Pool Deck / Spa pool / Tennis courts,641250,213750,1.5 %,2370,2213,1431,782,2190.0,0.03,-23.0,False
23450577,https://www.propertyguru.com.sg/listing/23450577,Canberra Residences,856000,,2,2,904,946.9,521 Canberra Drive 768134 Sembawang / Yishun (D27),https://www.google.com/maps/search/521+Canberra+Drive+768134+Sembawang+/+Yishun+(D27),D27,7 mins (550 m) to NS12 Canberra MRT / 10 mins (720 m) to NS11 Sembawang MRT,Partially Furnished,2015,High Floor,"Until 15 Dec, 2021",S$ 350.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Fridge / Park / Greenery View / High Floor / Renovated / Washing Machine / Water Heater,642000,214000,1.5 %,2373,2216,1433,783,2330.0,0.03,114.0,True
23468211,https://www.propertyguru.com.sg/listing/23468211,The Glades,858000,NEGOTIABLE,1,1,506,1695.65,2 Bedok Rise 469597 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/2+Bedok+Rise+469597+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (210 m) to CG/EW4 Tanah Merah MRT,,2017,High Floor,No,S$ 300.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Park / Greenery View / High Floor / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2105.0,0.03,-116.0,False
23522296,https://www.propertyguru.com.sg/listing/23522296,FLO Residence,858000,NEGOTIABLE,2,2,786,1091.6,13 Punggol Field Walk 828745 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/13+Punggol+Field+Walk+828745+Hougang+/+Punggol+/+Sengkang+(D19),D19,3 mins (190 m) to PE3 Coral Edge LRT / 5 mins (410 m) to PE4 Riviera LRT / 7 mins (560 m) to CP3 Riviera MRT,Partially Furnished,2016,Middle Floor,"Until 26 May, 2021",,Air-Conditioning / Balcony / Cooker Hob/Hood / Fridge / Washing Machine,643500,214500,1.5 %,2379,2221,1436,785,2365.0,0.03,144.0,True
21886230,https://www.propertyguru.com.sg/listing/21886230,Urban Vista,858000,NEGOTIABLE,2,1,549,1562.84,2 Tanah Merah Kechil Link 465417 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/2+Tanah+Merah+Kechil+Link+465417+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (260 m) to CG/EW4 Tanah Merah MRT,Fully Furnished,2016,High Floor,"Until 30 Jun, 2022",S$ 197.00 /mo,Air-Conditioning / Balcony / Bed / Cable TV / Cooker Hob/Hood / Corner Unit / Dryer / Fridge / Park / Greenery View / High Floor / Intercom / Kitchen Utensils / Living Room Furniture / Oven / Microwave / Renovated / Washing Machine / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2250.0,0.03,29.0,True
23613247,https://www.propertyguru.com.sg/listing/23613247,The Amore,858000,NEGOTIABLE,2,2,764,1123.04,55A Edgedale Plains 828680 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/55A+Edgedale+Plains+828680+Hougang+/+Punggol+/+Sengkang+(D19),D19,5 mins (350 m) to PE3 Coral Edge LRT / 5 mins (370 m) to PE2 Meridian LRT / 7 mins (510 m) to PE4 Riviera LRT,Partially Furnished,2016,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Fridge / Park / Greenery View / High Floor / Intercom / Oven / Microwave / Renovated / Walk-in-wardrobe / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2500.0,0.03,279.0,True
21070273,https://www.propertyguru.com.sg/listing/21070273,D'Lotus,858000,VIEW TO OFFER,1,1,570,1505.26,10 Lorong Ampas 328784 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/10+Lorong+Ampas+328784+Balestier+/+Toa+Payoh+(D12),D12,11 mins (800 m) to NS19 Toa Payoh MRT,Fully Furnished,2007,High Floor,"Until 30 Nov, 2021",S$ 300.00 /mo,Air-Conditioning / Balcony / Bathtub / Bed / Bombshelter / City View / Cooker Hob/Hood / Dining Room Furniture / Fridge / Park / Greenery View / High Floor / Intercom / Living Room Furniture / Renovated / Washing Machine / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2040.0,0.03,-181.0,False
18850303,https://www.propertyguru.com.sg/listing/18850303,Ripple Bay,858000,VIEW TO OFFER,2,2,775,1107.1,10 Pasir Ris Link 518163 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/10+Pasir+Ris+Link+518163+Pasir+Ris+/+Tampines+(D18),D18,13 mins (980 m) to CR4 Pasir Ris East MRT,Partially Furnished,2016,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Intercom / Swimming Pool View / Renovated / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2213.0,0.03,-8.0,False
23532675,https://www.propertyguru.com.sg/listing/23532675,Flora View,858000,VIEW TO OFFER,2,2,657,1305.94,3 Ang Mo Kio Street 66 567706 Ang Mo Kio / Bishan / Thomson (D20),https://www.google.com/maps/search/3+Ang+Mo+Kio+Street+66+567706+Ang+Mo+Kio+/+Bishan+/+Thomson+(D20),D20,13 mins (960 m) to NS15 Yio Chu Kang MRT,Partially Furnished,2018,Middle Floor,"Until 14 Feb, 2022",,Air-Conditioning / Balcony / Cooker Hob/Hood / Intercom / Renovated / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2055.0,0.03,-166.0,False
23363480,https://www.propertyguru.com.sg/listing/23363480,D'Nest,858000,NEGOTIABLE,2,2,752,1140.96,Pasir Ris Grove 519999 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Pasir+Ris+Grove+519999+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,,2017,High Floor,No,S$ 289.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Park / Greenery View / High Floor / Intercom / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2330.0,0.03,109.0,True
22244391,https://www.propertyguru.com.sg/listing/22244391,Northoaks,858000,,3,3,1238,693.05,32 Woodlands Crescent 738087 Admiralty / Woodlands (D25),https://www.google.com/maps/search/32+Woodlands+Crescent+738087+Admiralty+/+Woodlands+(D25),D25,10 mins (730 m) to NS10 Admiralty MRT,Unfurnished,2001,Middle Floor,No,S$ 0.00 /mo,Air-Conditioning / Bathtub / Cooker Hob/Hood / Corner Unit / Intercom / Maidsroom / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2705.0,0.04,484.0,True
23576043,https://www.propertyguru.com.sg/listing/23576043,The Amore,858000,NEGOTIABLE,2,2,764,1123.04,623 Punggol Central 820623 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/623+Punggol+Central+820623+Hougang+/+Punggol+/+Sengkang+(D19),D19,4 mins (330 m) to PE6 Oasis LRT / 6 mins (420 m) to PE2 Meridian LRT / 7 mins (540 m) to PE5 Kadaloor LRT,,2016,High Floor,No,,Air-Conditioning / Balcony / City View / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor / Renovated / Water Heater,643500,214500,1.5 %,2379,2221,1436,785,2500.0,0.03,279.0,True
23599206,https://www.propertyguru.com.sg/listing/23599206,Watertown,858889,NEGOTIABLE,1,1,603,1424.36,71 Punggol Central 828755 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/71+Punggol+Central+828755+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Unfurnished,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Park / Greenery View / Intercom / Renovated / Water Heater,644166,214723,1.5 %,2381,2223,1438,786,2185.0,0.03,-38.0,False
23605105,https://www.propertyguru.com.sg/listing/23605105,Livia,860000,NEGOTIABLE,2,2,915,939.89,79 Pasir Ris Grove 518209 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/79+Pasir+Ris+Grove+518209+Pasir+Ris+/+Tampines+(D18),D18,10 mins (770 m) to CP1/CR5/EW1 Pasir Ris MRT / 11 mins (790 m) to CR6 Tampines North MRT,Unfurnished,2011,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Renovated,645000,215000,1.5 %,2384,2226,1439,787,2395.0,0.03,169.0,True
20175301,https://www.propertyguru.com.sg/listing/20175301,Urban Vista,860000,NEGOTIABLE,2,1,560,1535.71,20 Tanah Merah Kechil Link 465426 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/20+Tanah+Merah+Kechil+Link+465426+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (260 m) to CG/EW4 Tanah Merah MRT,Partially Furnished,2016,Middle Floor,No,S$ 231.00 /mo,Air-Conditioning / Balcony / Bombshelter / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Oven / Microwave / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2250.0,0.03,24.0,True
21898682,https://www.propertyguru.com.sg/listing/21898682,Cambio Suites,860000,NEGOTIABLE,2,1,506,1699.6,28 Lim Tua Tow Road 547791 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/28+Lim+Tua+Tow+Road+547791+Hougang+/+Punggol+/+Sengkang+(D19),D19,8 mins (620 m) to CC13/NE12 Serangoon MRT,Unfurnished,2017,Low Floor,"Until 20 Nov, 2022",,,645000,215000,1.5 %,2384,2226,1439,787,2155.0,0.03,-71.0,False
21898682,https://www.propertyguru.com.sg/listing/21898682,Cambio Suites,860000,NEGOTIABLE,2,1,506,1699.6,28 Lim Tua Tow Road 547791 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/28+Lim+Tua+Tow+Road+547791+Hougang+/+Punggol+/+Sengkang+(D19),D19,8 mins (620 m) to CC13/NE12 Serangoon MRT,Unfurnished,2017,Low Floor,"Until 20 Nov, 2022",,,645000,215000,1.5 %,2384,2226,1439,787,2155.0,0.03,-71.0,False
23498822,https://www.propertyguru.com.sg/listing/23498822,One Dusun Residences,860000,NEGOTIABLE,2,1,484,1776.86,1 Jalan Dusun 329363 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/1+Jalan+Dusun+329363+Balestier+/+Toa+Payoh+(D12),D12,9 mins (710 m) to NS19 Toa Payoh MRT / 10 mins (780 m) to NS20 Novena MRT / 13 mins (970 m) to TE10 Mount Pleasant MRT,Unfurnished,2017,High Floor,"Until 9 May, 2021",,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2255.0,0.03,29.0,True
19574230,https://www.propertyguru.com.sg/listing/19574230,Zedge,860000,,1,1,482,1784.23,2 Akyab Road 309973 Newton / Novena (D11),https://www.google.com/maps/search/2+Akyab+Road+309973+Newton+/+Novena+(D11),D11,8 mins (620 m) to NS20 Novena MRT,Fully Furnished,2010,High Floor,"Until 15 Jul, 2021",,Air-Conditioning / Balcony / Bathtub / Bed / City View / Cooker Hob/Hood / Corner Unit / Dryer / Fridge / Park / Greenery View / Intercom / Television / Washing Machine / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2010.0,0.03,-216.0,False
23539047,https://www.propertyguru.com.sg/listing/23539047,The Palette,860000,VIEW TO OFFER,2,2,753,1142.1,109 Pasir Ris Grove 518199 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/109+Pasir+Ris+Grove+518199+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Partially Furnished,2016,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Renovated / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2295.0,0.03,69.0,True
22066637,https://www.propertyguru.com.sg/listing/22066637,Aquarius By The Park,860000,NEGOTIABLE,2,2,893,963.05,15 Bedok Reservoir View 478933 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/15+Bedok+Reservoir+View+478933+Bedok+/+Upper+East+Coast+(D16),D16,5 mins (370 m) to DT30 Bedok Reservoir MRT / 12 mins (890 m) to DT31 Tampines West MRT,Fully Furnished,2000,Low Floor,No,S$ 250.00 /mo,Air-Conditioning / Balcony / Bed / Dining Room Furniture / Fridge / Park / Greenery View / Internet Connection / Low Floor / Washing Machine / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2535.0,0.04,309.0,True
21793213,https://www.propertyguru.com.sg/listing/21793213,The Hillier,860000,NEGOTIABLE,1,1,624,1378.21,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,Fully Furnished,2016,High Floor,"Until 5 Jan, 2022",S$ 350.00 /mo,Barbeque Area / Gymnasium room / Jacuzzi / Lap pool / Pavillion / Pool Deck / Spa pool / Tennis courts,645000,215000,1.5 %,2384,2226,1439,787,2190.0,0.03,-36.0,False
23606722,https://www.propertyguru.com.sg/listing/23606722,Oasis @ Elias,860000,NEGOTIABLE,2,2,979,878.45,68 Elias Road 519942 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/68+Elias+Road+519942+Pasir+Ris+/+Tampines+(D18),D18,9 mins (690 m) to CP2 Elias MRT / 12 mins (930 m) to CP1/CR5/EW1 Pasir Ris MRT,,2012,Middle Floor,"Until 21 Oct, 2021",,Air-Conditioning / Bathtub / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor / Intercom / Renovated / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2495.0,0.03,269.0,True
23019581,https://www.propertyguru.com.sg/listing/23019581,Gem Residences,860000,STARTING FROM,1,1,484,1776.86,1 Lorong 5 Toa Payoh 319458 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/1+Lorong+5+Toa+Payoh+319458+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,Unfurnished,2020,High Floor,"Until 31 Mar, 2022",S$ 262.00 /mo,Air-Conditioning / High Floor,645000,215000,1.5 %,2384,2226,1439,787,2310.0,0.03,84.0,True
22576406,https://www.propertyguru.com.sg/listing/22576406,Cambio Suites,860000,NEGOTIABLE,2,1,506,1699.6,28 Lim Tua Tow Road 547791 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/28+Lim+Tua+Tow+Road+547791+Hougang+/+Punggol+/+Sengkang+(D19),D19,8 mins (620 m) to CC13/NE12 Serangoon MRT,Fully Furnished,2017,High Floor,No,,Air-Conditioning / Balcony / Bombshelter / City View / Cooker Hob/Hood / Corner Unit / Fridge / High Floor / Intercom / Oven / Microwave / Swimming Pool View / Washing Machine,645000,215000,1.5 %,2384,2226,1439,787,2155.0,0.03,-71.0,False
23607847,https://www.propertyguru.com.sg/listing/23607847,Forte Suites,860000,STARTING FROM,1,1,441,1950.11,88 Mergui Road 219062 Farrer Park / Serangoon Rd (D08),https://www.google.com/maps/search/88+Mergui+Road+219062+Farrer+Park+/+Serangoon+Rd+(D08),D08,9 mins (660 m) to NE8 Farrer Park MRT / 13 mins (970 m) to NS20 Novena MRT,Partially Furnished,2018,Middle Floor,"Until 12 Mar, 2023",,Air-Conditioning / Balcony / Corner Unit / Park / Greenery View / Renovated,645000,215000,1.5 %,2384,2226,1439,787,2170.0,0.03,-56.0,False
23381924,https://www.propertyguru.com.sg/listing/23381924,Watercolours,860000,NEGOTIABLE,3,3,990,868.69,29 Pasir Ris Link 518152 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/29+Pasir+Ris+Link+518152+Pasir+Ris+/+Tampines+(D18),D18,13 mins (960 m) to CR4 Pasir Ris East MRT,,2016,Low Floor,No,,Clubhouse / Gymnasium room / Lap pool / Playground / Putting Green / Spa pool / Tennis courts / Wading pool,645000,215000,1.5 %,2384,2226,1439,787,2335.0,0.03,109.0,True
20627952,https://www.propertyguru.com.sg/listing/20627952,Zedge,860000,STARTING FROM,1,1,484,1776.86,2 Akyab Road 309973 Newton / Novena (D11),https://www.google.com/maps/search/2+Akyab+Road+309973+Newton+/+Novena+(D11),D11,8 mins (620 m) to NS20 Novena MRT,Fully Furnished,2010,High Floor,No,S$ 250.00 /mo,Air-Conditioning / Balcony / Bombshelter / City View / Cooker Hob/Hood / Dryer / Fridge / High Floor / Intercom / Oven / Microwave / Washing Machine / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2010.0,0.03,-216.0,False
23353292,https://www.propertyguru.com.sg/listing/23353292,Haig 162,860000,NEGOTIABLE,1,1,549,1566.48,162 Haig Road 438773 East Coast / Marine Parade (D15),https://www.google.com/maps/search/162+Haig+Road+438773+East+Coast+/+Marine+Parade+(D15),D15,11 mins (810 m) to TE25 Tanjong Katong MRT / 11 mins (850 m) to TE26 Marine Parade MRT,Partially Furnished,2013,Low Floor,No,S$ 300.00 /mo,Air-Conditioning / Balcony / Bombshelter / Cooker Hob/Hood / Corner Unit / Intercom / Jacuzzi / Original Condition / Oven / Microwave / Swimming Pool View / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,1920.0,0.03,-306.0,False
23476951,https://www.propertyguru.com.sg/listing/23476951,Watertown,860000,VIEW TO OFFER,2,1,581,1480.21,71 Punggol Central 828755 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/71+Punggol+Central+828755+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Unfurnished,2017,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Intercom / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2775.0,0.04,549.0,True
23528674,https://www.propertyguru.com.sg/listing/23528674,Spazio @ Kovan,860000,NEGOTIABLE,2,1,495,1737.37,767 Upper Serangoon Road 534635 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/767+Upper+Serangoon+Road+534635+Hougang+/+Punggol+/+Sengkang+(D19),D19,10 mins (750 m) to CC13/NE12 Serangoon MRT / 13 mins (980 m) to NE13 Kovan MRT,,2017,Middle Floor,"Until 25 Jan, 2023",S$ 288.30 /mo,Air-Conditioning / Cooker Hob/Hood / Renovated / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2185.0,0.03,-41.0,False
23525419,https://www.propertyguru.com.sg/listing/23525419,NV Residences,860000,NEGOTIABLE,2,2,797,1079.05,83 Pasir Ris Grove 518211 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/83+Pasir+Ris+Grove+518211+Pasir+Ris+/+Tampines+(D18),D18,7 mins (500 m) to CP1/CR5/EW1 Pasir Ris MRT / 13 mins (980 m) to CR6 Tampines North MRT,,2013,High Floor,No,,Balcony / High Floor,645000,215000,1.5 %,2384,2226,1439,787,2315.0,0.03,89.0,True
23524727,https://www.propertyguru.com.sg/listing/23524727,NV Residences,860000,NEGOTIABLE,2,2,797,1079.05,83 Pasir Ris Grove 518211 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/83+Pasir+Ris+Grove+518211+Pasir+Ris+/+Tampines+(D18),D18,7 mins (500 m) to CP1/CR5/EW1 Pasir Ris MRT / 13 mins (980 m) to CR6 Tampines North MRT,,2013,High Floor,No,,Barbeque Area / Clubhouse / Fitness corner / Jacuzzi / Lap pool / Pool Deck / Playground / Tennis courts,645000,215000,1.5 %,2384,2226,1439,787,2315.0,0.03,89.0,True
23399706,https://www.propertyguru.com.sg/listing/23399706,52 Stevens,860000,NEGOTIABLE,1,1,420,2047.62,52 Stevens Road 257848 Tanglin / Holland / Bukit Timah (D10),https://www.google.com/maps/search/52+Stevens+Road+257848+Tanglin+/+Holland+/+Bukit+Timah+(D10),D10,8 mins (580 m) to DT10/TE11 Stevens MRT,Fully Furnished,2013,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Dryer / Fridge / Park / Greenery View / Intercom / Oven / Microwave / Television / Washing Machine / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2275.0,0.03,49.0,True
23446298,https://www.propertyguru.com.sg/listing/23446298,Watertown,860000,STARTING FROM,1,1,570,1508.77,69 Punggol Central 828754 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/69+Punggol+Central+828754+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Partially Furnished,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Fridge / Intercom / Oven / Microwave / Swimming Pool View / Renovated / Walk-in-wardrobe / Washing Machine,645000,215000,1.5 %,2384,2226,1439,787,2185.0,0.03,-41.0,False
23017763,https://www.propertyguru.com.sg/listing/23017763,Gem Residences,860000,STARTING FROM,1,1,484,1776.86,1 Lorong 5 Toa Payoh 319458 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/1+Lorong+5+Toa+Payoh+319458+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,Partially Furnished,2020,High Floor,"Until 31 Mar, 2022",,Air-Conditioning / Balcony / Fridge / High Floor / Intercom / Oven / Microwave / Washing Machine / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2310.0,0.03,84.0,True
23019949,https://www.propertyguru.com.sg/listing/23019949,Gem Residences,860000,STARTING FROM,1,1,484,1776.86,Lorong 4 / Lorong 6 Toa Payoh 319999 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/Lorong+4+/+Lorong+6+Toa+Payoh+319999+Balestier+/+Toa+Payoh+(D12),D12,9 mins (660 m) to NS19 Toa Payoh MRT,Partially Furnished,2020,High Floor,No,,Adult Fitness Stations / Barbeque Area / Basement car park / Car Park / Children's Playground / Clubhouse / Community Garden / Drop Off Point / Fitness corner / Fun pool / Function room / Gymnasium room / Jacuzzi / Lap pool / Lift lobby / Main entrance / Pavillion / Putting Green / Reflexology Path / Sauna / 24 hours security / Swimming pool,645000,215000,1.5 %,2384,2226,1439,787,2310.0,0.03,84.0,True
23307315,https://www.propertyguru.com.sg/listing/23307315,Watertown,860000,NEGOTIABLE,2,1,603,1426.2,71 Punggol Central 828755 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/71+Punggol+Central+828755+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Partially Furnished,2017,High Floor,"Until 1 Jul, 2021",,,645000,215000,1.5 %,2384,2226,1439,787,2775.0,0.04,549.0,True
23586807,https://www.propertyguru.com.sg/listing/23586807,Watertown,860000,NEGOTIABLE,1,1,570,1508.77,69 Punggol Central 828754 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/69+Punggol+Central+828754+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Partially Furnished,2017,Low Floor,"Until 31 Dec, 2021",,Air-Conditioning / Balcony / Dryer / Fridge / Oven / Microwave / Renovated / Vacuum Cleaner / Washing Machine,645000,215000,1.5 %,2384,2226,1439,787,2185.0,0.03,-41.0,False
23230874,https://www.propertyguru.com.sg/listing/23230874,Waterbank at Dakota,860000,NEGOTIABLE,1,1,484,1776.86,84 Dakota Crescent 399948 Eunos / Geylang / Paya Lebar (D14),https://www.google.com/maps/search/84+Dakota+Crescent+399948+Eunos+/+Geylang+/+Paya+Lebar+(D14),D14,3 mins (250 m) to CC8 Dakota MRT / 7 mins (560 m) to CC7 Mountbatten MRT / 13 mins (950 m) to TE24 Katong Park MRT,Partially Furnished,2013,High Floor,No,S$ 250.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Park / Greenery View / High Floor / Intercom / Renovated / Water Heater,645000,215000,1.5 %,2384,2226,1439,787,2715.0,0.04,489.0,True
3131974,https://www.propertyguru.com.sg/listing/3131974,52 Stevens,860000,,1,1,420,2047.62,52 Stevens Road 257848 Tanglin / Holland / Bukit Timah (D10),https://www.google.com/maps/search/52+Stevens+Road+257848+Tanglin+/+Holland+/+Bukit+Timah+(D10),D10,8 mins (580 m) to DT10/TE11 Stevens MRT,Partially Furnished,2013,Low Floor,No,S$ 0.00 /mo,Air-Conditioning / Fridge / Low Floor / Oven / Microwave,645000,215000,1.5 %,2384,2226,1439,787,2275.0,0.03,49.0,True
